area_type,availability,location,size,society,total_sqft,bath,balcony,price,month,ready,extract,address
Super built-up  Area,Ready To Move,Kaggadasapura,3.0,SraruSr,7.313886831633462,2.0,2.0,4.110873864173311,,Ready To Move,Ready To Move,"Kaggadasapura,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Harlur,2.0,Prncyrn,7.088408778675395,2.0,1.0,4.393213824064446,,Ready To Move,Ready To Move,"Harlur,Bangalore,Karnataka,India"
Super built-up  Area,18-Sep,Chandapura,3.0,SunceEs,7.115582126184454,2.0,2.0,3.477232067938153,Sep,,Sep,"Chandapura,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,BTM 2nd Stage,2.0,others,7.00397413672268,2.0,2.0,3.871201010907891,,Ready To Move,Ready To Move,"BTM 2nd Stage,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Channasandra Layout,3.0,Aconyit,7.355001921105257,2.0,2.0,3.970291913552122,,Ready To Move,Ready To Move,"Channasandra Layout,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,4th Block Jayanagar,7.0,others,7.714677473800927,4.0,1.0,6.55250788703459,,Ready To Move,Ready To Move,"4th Block Jayanagar,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Hebbal Kempapura,4.0,GonumPl,8.224163512637862,4.0,2.0,5.953243334287785,,Ready To Move,Ready To Move,"Hebbal Kempapura,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Sarjapur  Road,3.0,Krs A C,7.3783837129967145,3.0,1.0,4.795790545596741,,Ready To Move,Ready To Move,"Sarjapur  Road,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Green Glen Layout,3.0,SoosePr,7.447751280047908,3.0,3.0,4.795790545596741,,Ready To Move,Ready To Move,"Green Glen Layout,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Bannerghatta Road,4.0,others,7.783640596221253,4.0,1.0,5.198497031265826,,Ready To Move,Ready To Move,"Bannerghatta Road,Bangalore,Karnataka,India"
Super built-up  Area,18-Jul,Ramagondanahalli,2.0,ViistLa,7.049254841255837,2.0,2.0,3.7727609380946383,Jul,,Jul,"Ramagondanahalli,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Banaswadi,6.0,others,7.0909098220799835,6.0,2.0,5.3981627015177525,,Ready To Move,Ready To Move,"Banaswadi,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Uttarahalli,2.0,others,7.024649030453636,2.0,2.0,4.110873864173311,,Ready To Move,Ready To Move,"Uttarahalli,Bangalore,Karnataka,India"
Super built-up  Area,20-Jan,Whitefield,2.0,others,7.152268856032539,2.0,1.0,4.255612709818223,Jan,,Jan,"Whitefield,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Yelahanka,2.0,Velas V,7.182352111885263,2.0,3.0,4.356708826689592,,Ready To Move,Ready To Move,"Yelahanka,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Poorna Pragna Layout,3.0,others,7.147559271189454,2.0,2.0,3.9471970804358,,Ready To Move,Ready To Move,"Poorna Pragna Layout,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,R.T. Nagar,2.0,others,7.189922170745808,2.0,2.0,3.970291913552122,,Ready To Move,Ready To Move,"R.T. Nagar,Bangalore,Karnataka,India"
Super built-up  Area,18-Apr,Varthur,3.0,Muistry,7.3783837129967145,3.0,2.0,4.162003210695915,Apr,,Apr,"Varthur,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Jakkur,3.0,BrdgeNo,7.415175109613295,3.0,2.0,4.653960350157523,,Ready To Move,Ready To Move,"Jakkur,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Kodichikkanahalli,2.0,Peace P,7.170119543449628,2.0,3.0,4.07753744390572,,Ready To Move,Ready To Move,"Kodichikkanahalli,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Haralur Road,2.0,Ozensve,6.860663671448287,2.0,1.0,4.51085950651685,,Ready To Move,Ready To Move,"Haralur Road,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Gunjur,2.0,Paestol,7.284820912568604,2.0,3.0,4.110873864173311,,Ready To Move,Ready To Move,"Gunjur,Bangalore,Karnataka,India"
Super built-up  Area,18-May,Varthur,2.0,others,6.90875477931522,1.0,1.0,4.189654742026425,May,,May,"Varthur,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Mallasandra,3.0,others,7.00397413672268,2.0,3.0,4.3476939555933765,,Ready To Move,Ready To Move,"Mallasandra,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Yelahanka,3.0,Prdomt ,6.98100574072173,2.0,1.0,3.541828511401901,,Ready To Move,Ready To Move,"Yelahanka,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Kanakpura Road,3.0,JRrnauv,7.280008252884188,3.0,3.0,3.9512437185814275,,Ready To Move,Ready To Move,"Kanakpura Road,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Iblur Village,5.0,Emine P,8.615408238913192,6.0,2.0,6.054439346269371,,Ready To Move,Ready To Move,"Iblur Village,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Bellandur,1.0,Trows M,6.85751406254539,1.0,1.0,3.713572066704308,,Ready To Move,Ready To Move,"Bellandur,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Basaveshwara Nagar,5.0,others,7.0909098220799835,3.0,1.0,5.198497031265826,,Ready To Move,Ready To Move,"Basaveshwara Nagar,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Amam Enclave Layout,2.0,ArBayeb,6.921658184151129,2.0,2.0,4.110873864173311,,Ready To Move,Ready To Move,"Amam Enclave Layout,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Hennur Road,2.0,others,7.039660349862076,2.0,2.0,4.04305126783455,,Ready To Move,Ready To Move,"Hennur Road,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,4th T block Jayanagar,3.0,others,7.650168700845001,3.0,3.0,5.3981627015177525,,Ready To Move,Ready To Move,"4th T block Jayanagar,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Yelahanka,3.0,Apows M,7.266128779556451,3.0,1.0,4.127134385045092,,Ready To Move,Ready To Move,"Yelahanka,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Ilyas Nagar,4.0,others,6.398594934535208,3.0,0.0,4.564348191467836,,Ready To Move,Ready To Move,"Ilyas Nagar,Bangalore,Karnataka,India"
Carpet  Area,Ready To Move,Anantapura,3.0,Grare S,7.3783837129967145,3.0,2.0,4.356708826689592,,Ready To Move,Ready To Move,"Anantapura,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Ayappa Nagar,2.0,Viconth,7.0825485693553,2.0,1.0,3.8918202981106265,,Ready To Move,Ready To Move,"Ayappa Nagar,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Ashwath Nagar,3.0,SJcerpe,7.3938782901077555,3.0,2.0,4.564348191467836,,Ready To Move,Ready To Move,"Ashwath Nagar,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Classic Paradise Layout,2.0,others,7.099201743553092,2.0,2.0,3.9889840465642745,,Ready To Move,Ready To Move,"Classic Paradise Layout,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Lakshminarayana Pura,3.0,RothaVa,7.38770923908104,3.0,2.0,5.017279836814924,,Ready To Move,Ready To Move,"Lakshminarayana Pura,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Kalena Agrahara,2.0,MancyRe,7.074116816197362,2.0,2.0,4.454347296253507,,Ready To Move,Ready To Move,"Kalena Agrahara,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Nagasandra,2.0,others,7.313886831633462,2.0,0.0,4.5217885770490405,,Ready To Move,Ready To Move,"Nagasandra,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Bellandur,2.0,Srure S,6.7464121285733745,2.0,1.0,3.828641396489095,,Ready To Move,Ready To Move,"Bellandur,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Kothanur,2.0,others,7.030857476116121,2.0,2.0,4.02535169073515,,Ready To Move,Ready To Move,"Kothanur,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,CV Raman Nagar,2.0,others,6.811244378601294,2.0,2.0,3.6635616461296463,,Ready To Move,Ready To Move,"CV Raman Nagar,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,HRBR Layout,2.0,Vaaveeh,7.170888478512505,2.0,3.0,4.51085950651685,,Ready To Move,Ready To Move,"HRBR Layout,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Hennur Road,3.0,SaireSa,7.545389749611823,3.0,1.0,4.709530201312334,,Ready To Move,Ready To Move,"Hennur Road,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Hennur Road,3.0,Soncy R,7.459338895220296,3.0,3.0,4.3694478524670215,,Ready To Move,Ready To Move,"Hennur Road,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Bisuvanahalli,3.0,Prityel,6.98100574072173,2.0,1.0,3.5263605246161616,,Ready To Move,Ready To Move,"Bisuvanahalli,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Gowdanapalya,5.0,others,5.557754273559516,5.0,0.0,4.330733340286331,,Ready To Move,Ready To Move,"Gowdanapalya,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Kumaraswami Layout,7.0,others,7.621195162809845,4.0,3.0,4.820281565605037,,Ready To Move,Ready To Move,"Kumaraswami Layout,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Uttarahalli,3.0,Aklia R,7.372118028337787,3.0,2.0,4.060443010546419,,Ready To Move,Ready To Move,"Uttarahalli,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Jayanti Nagar,5.0,others,7.3783837129967145,5.0,2.0,4.948759890378168,,Ready To Move,Ready To Move,"Jayanti Nagar,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Doddakammanahalli,2.0,others,7.057036981697891,2.0,3.0,4.02535169073515,,Ready To Move,Ready To Move,"Doddakammanahalli,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Tasker Town,2.0,others,6.836259277277067,1.0,1.0,4.02535169073515,,Ready To Move,Ready To Move,"Tasker Town,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Devanahalli,2.0,Brrds O,6.918695219020472,2.0,1.0,4.07753744390572,,Ready To Move,Ready To Move,"Devanahalli,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Electronic City,2.0,Briumri,7.108244139731541,2.0,2.0,4.23410650459726,,Ready To Move,Ready To Move,"Electronic City,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Banashankari,4.0,others,7.783640596221253,4.0,3.0,6.154858094016418,,Ready To Move,Ready To Move,"Banashankari,Bangalore,Karnataka,India"
Super built-up  Area,22-Jun,Hoodi,2.0,GoAirej,7.011213987350367,2.0,1.0,4.482776537774025,Jun,,Jun,"Hoodi,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Vidyaranyapura,4.0,others,6.90875477931522,4.0,2.0,4.795790545596741,,Ready To Move,Ready To Move,"Vidyaranyapura,Bangalore,Karnataka,India"
Super built-up  Area,18-Apr,Sarjapur  Road,2.0,PualeSk,7.223295679562314,2.0,1.0,4.2626798770413155,Apr,,Apr,"Sarjapur  Road,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Banashankari Stage V,2.0,others,6.825460036255307,2.0,1.0,3.7495040759303713,,Ready To Move,Ready To Move,"Banashankari Stage V,Bangalore,Karnataka,India"
Super built-up  Area,18-May,Bhoganhalli,2.0,Rosha I,7.15305163493748,2.0,1.0,4.393090207029862,May,,May,"Bhoganhalli,Bangalore,Karnataka,India"
Super built-up  Area,18-May,Horamavu Agara,2.0,others,7.101675971619444,2.0,2.0,3.66612246699132,May,,May,"Horamavu Agara,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Singasandra,3.0,others,7.4109518755836366,3.0,2.0,4.454347296253507,,Ready To Move,Ready To Move,"Singasandra,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Sarjapur,4.0,Peora P,7.783640596221253,3.0,3.0,4.948759890378168,,Ready To Move,Ready To Move,"Sarjapur,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,1st Block Koramangala,4.0,others,8.006700845440367,5.0,3.0,6.2166061010848646,,Ready To Move,Ready To Move,"1st Block Koramangala,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Kothanur,4.0,others,7.3783837129967145,4.0,3.0,5.5254529391317835,,Ready To Move,Ready To Move,"Kothanur,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Electronics City Phase 1,3.0,Saent A,7.186901020411631,2.0,2.0,3.713572066704308,,Ready To Move,Ready To Move,"Electronics City Phase 1,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Kanakpura Road,3.0,JRrnauv,7.359467638255621,3.0,2.0,4.23410650459726,,Ready To Move,Ready To Move,"Kanakpura Road,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Hessarghatta,8.0,others,7.048386408721883,8.0,2.0,4.2626798770413155,,Ready To Move,Ready To Move,"Hessarghatta,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Nallurhalli,2.0,TrryaAi,6.960347729101308,2.0,3.0,3.8066624897703196,,Ready To Move,Ready To Move,"Nallurhalli,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Hoysalanagar,3.0,PNncysi,7.189922170745808,2.0,3.0,4.04305126783455,,Ready To Move,Ready To Move,"Hoysalanagar,Bangalore,Karnataka,India"
Super built-up  Area,18-Nov,manyata,2.0,others,7.064759027791802,2.0,1.0,3.933980172780188,Nov,,Nov,"manyata,Bangalore,Karnataka,India"
Super built-up  Area,20-Jan,Badavala Nagar,2.0,DNncasa,7.150701457592526,2.0,1.0,4.51085950651685,Jan,,Jan,"Badavala Nagar,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Whitefield,2.0,Sparam ,7.183870715062453,2.0,2.0,3.970291913552122,,Ready To Move,Ready To Move,"Whitefield,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Lakshminarayana Pura,2.0,RothaVa,7.086737934510577,2.0,1.0,4.330733340286331,,Ready To Move,Ready To Move,"Lakshminarayana Pura,Bangalore,Karnataka,India"
Super built-up  Area,18-Nov,Whitefield,4.0,Asarqz ,7.958227192322312,4.0,0.0,4.927253685157205,Nov,,Nov,"Whitefield,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Kammasandra,2.0,Saineiv,6.846943139585379,2.0,2.0,3.58351893845611,,Ready To Move,Ready To Move,"Kammasandra,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Budigere,3.0,PrityTr,7.507141079727608,3.0,2.0,4.56954300834494,,Ready To Move,Ready To Move,"Budigere,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Kanakpura Road,3.0,others,7.280008252884188,3.0,3.0,4.000033882750859,,Ready To Move,Ready To Move,"Kanakpura Road,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Whitefield,3.0,Sudama ,7.38770923908104,3.0,0.0,4.583946549536464,,Ready To Move,Ready To Move,"Whitefield,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Nagarbhavi,3.0,others,7.696667081526462,2.0,3.0,4.605170185988092,,Ready To Move,Ready To Move,"Nagarbhavi,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Subramanyapura,2.0,Mayne A,6.893656354602635,2.0,1.0,4.151039905898646,,Ready To Move,Ready To Move,"Subramanyapura,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Electronics City Phase 1,2.0,others,7.018401799069201,2.0,1.0,3.5263605246161616,,Ready To Move,Ready To Move,"Electronics City Phase 1,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Attibele,2.0,Jae 2hu,6.48768401848461,2.0,1.0,3.258096538021482,,Ready To Move,Ready To Move,"Attibele,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Kaggadasapura,2.0,SLireap,7.00850518208228,2.0,1.0,3.7013019741124933,,Ready To Move,Ready To Move,"Kaggadasapura,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Whitefield,2.0,S mesci,7.107425474110705,2.0,1.0,4.02535169073515,,Ready To Move,Ready To Move,"Whitefield,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Hoodi,3.0,Macanr ,7.244941546337007,3.0,2.0,4.31748811353631,,Ready To Move,Ready To Move,"Hoodi,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Bhuvaneswari Nagar,4.0,others,7.783640596221253,3.0,0.0,5.225746673713202,,Ready To Move,Ready To Move,"Bhuvaneswari Nagar,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Anandapura,3.0,others,6.7464121285733745,3.0,0.0,4.1588830833596715,,Ready To Move,Ready To Move,"Anandapura,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Uttarahalli,2.0,Apmes H,6.90875477931522,2.0,1.0,3.58351893845611,,Ready To Move,Ready To Move,"Uttarahalli,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Bannerghatta Road,3.0,others,7.415175109613295,3.0,3.0,4.394449154672439,,Ready To Move,Ready To Move,"Bannerghatta Road,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Uttarahalli,3.0,Aklia R,7.193685818395112,2.0,1.0,4.060443010546419,,Ready To Move,Ready To Move,"Uttarahalli,Bangalore,Karnataka,India"
Super built-up  Area,18-May,Old Madras Road,2.0,SheldGr,7.061334366910438,2.0,1.0,3.970291913552122,May,,May,"Old Madras Road,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Budigere,2.0,PrityTr,7.050989447068045,2.0,2.0,4.04305126783455,,Ready To Move,Ready To Move,"Budigere,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Bannerghatta Road,2.0,Puentpa,7.147559271189454,2.0,2.0,3.828641396489095,,Ready To Move,Ready To Move,"Bannerghatta Road,Bangalore,Karnataka,India"
Super built-up  Area,18-Aug,2nd Phase JP Nagar,2.0,others,6.976348070447749,2.0,2.0,3.6635616461296463,Aug,,Aug,"2nd Phase JP Nagar,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,RWF West Colony,3.0,PancyRe,7.2640301428995295,2.0,2.0,4.454347296253507,,Ready To Move,Ready To Move,"RWF West Colony,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Banashankari Stage III,3.0,SaideHi,7.259116128097101,2.0,2.0,4.564348191467836,,Ready To Move,Ready To Move,"Banashankari Stage III,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Kothanur,4.0,others,7.3783837129967145,5.0,0.0,4.875197323201151,,Ready To Move,Ready To Move,"Kothanur,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Langford Town,2.0,others,7.616775808698373,2.0,2.0,5.303304908059076,,Ready To Move,Ready To Move,"Langford Town,Bangalore,Karnataka,India"
Super built-up  Area,19-Jul,Bellandur,2.0,Thesseg,7.282761179605593,2.0,1.0,4.51085950651685,Jul,,Jul,"Bellandur,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Whitefield,2.0,Soe 2Sa,7.018401799069201,2.0,3.0,3.907211448430924,,Ready To Move,Ready To Move,"Whitefield,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Maruthi Sevanagar,4.0,others,7.601402334583733,3.0,1.0,5.198497031265826,,Ready To Move,Ready To Move,"Maruthi Sevanagar,Bangalore,Karnataka,India"
Super built-up  Area,18-Jul,Sarjapur  Road,2.0,PualeSk,7.205635176410364,2.0,1.0,4.3178880335576375,Jul,,Jul,"Sarjapur  Road,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Hessarghatta,2.0,StwarSi,6.968850378341948,2.0,1.0,3.9318256327243257,,Ready To Move,Ready To Move,"Hessarghatta,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move, Mysore Highway,1.0,others,6.55250788703459,1.0,1.0,3.2771447329921766,,Ready To Move,Ready To Move," Mysore Highway,Bangalore,Karnataka,India"
Super built-up  Area,19-Dec,JP Nagar,2.0,Shestut,7.2485040723706105,2.0,1.0,4.605170185988092,Dec,,Dec,"JP Nagar,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Doddathoguru,2.0,others,7.00397413672268,2.0,2.0,3.9318256327243257,,Ready To Move,Ready To Move,"Doddathoguru,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Chikka Tirupathi,3.0,Theanmp,7.675081857716334,4.0,3.0,4.795790545596741,,Ready To Move,Ready To Move,"Chikka Tirupathi,Bangalore,Karnataka,India"
Plot  Area,Ready To Move,Kammagondahalli,3.0,others,7.0909098220799835,3.0,2.0,4.795790545596741,,Ready To Move,Ready To Move,"Kammagondahalli,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Ulsoor,3.0,K borja,7.666690200080086,3.0,2.0,5.14166355650266,,Ready To Move,Ready To Move,"Ulsoor,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Uttarahalli,2.0,Aklia R,7.026426808699636,2.0,1.0,3.871201010907891,,Ready To Move,Ready To Move,"Uttarahalli,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,2nd Phase Judicial Layout,3.0,others,7.208600337960199,2.0,2.0,3.876395827784995,,Ready To Move,Ready To Move,"2nd Phase Judicial Layout,Bangalore,Karnataka,India"
Built-up  Area,Ready To Move,Pai Layout,2.0,others,6.974478911025045,2.0,3.0,3.8918202981106265,,Ready To Move,Ready To Move,"Pai Layout,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Doddathoguru,2.0,Prianhi,6.846943139585379,2.0,1.0,3.5234150143864045,,Ready To Move,Ready To Move,"Doddathoguru,Bangalore,Karnataka,India"
Super built-up  Area,18-May,Hosa Road,2.0,SStusan,6.96979066990159,2.0,1.0,3.5201649007261984,May,,May,"Hosa Road,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Brookefield,2.0,Stlomg ,7.232010331664759,2.0,2.0,4.448516375942715,,Ready To Move,Ready To Move,"Brookefield,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,Harlur,2.0,others,6.842683282238422,2.0,1.0,3.828641396489095,,Ready To Move,Ready To Move,"Harlur,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,KR Puram,3.0,RaiewLa,7.244941546337007,2.0,3.0,4.110873864173311,,Ready To Move,Ready To Move,"KR Puram,Bangalore,Karnataka,India"
Super built-up  Area,20-Aug,Sarjapur  Road,1.0,Ahciace,6.16541785423142,1.0,1.0,3.295836866004329,Aug,,Aug,"Sarjapur  Road,Bangalore,Karnataka,India"
Super built-up  Area,Ready To Move,LIC Colony,2.0,others,7.0909098220799835,2.0,1.0,4.7535901911063645,,Ready To Move,Ready To Move,"LIC Colony,Bangalore,Karnataka,India"
